timestamp,x,y,yaw_rad,yaw_deg,tilt_rad,tilt_deg
1747883480087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883480587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883481087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883481587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883482087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883482587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883483086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883483587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883484087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883484587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883485086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883485587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883486087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883486587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883487087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883487587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883488087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883488587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883489086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883489586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883490086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883490586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883491087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883491587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883492086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883492587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883493087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883493587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883494086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883494587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883495086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883495586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883496087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883496587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883497086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883497587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883498087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883498587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883499087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883499587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883500087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883500586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883501086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883501587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883502087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883502586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883503087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883503587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883504087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883504587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883505087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883505587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883506087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883506586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883507087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883507586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883508087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883508587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883509086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883509586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883510087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883510587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883511087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883511586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883512087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883512587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883513087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883513586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883514086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883514586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883515087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883515587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883516087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883516587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883517086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883517587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883518087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883518587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883519086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883519587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883520086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883520586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883521086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883521587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883522086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883522587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883523087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883523587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883524087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883524586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883525086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883525587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883526087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883526586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883527086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883527586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883528087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883528587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883529086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883529587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883530087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883530587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883531087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1747883531586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
